"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Feature30"	"Metadata_2"	"1"	"Metadata_21"	-0.0234718452571476	0	0.403151462812292	0.953572664756656	0.99887533751084	0.991661529681393	0.997486081130436	NA	"prevalence"	100	58
"Feature30"	"Metadata_5"	"1"	"Metadata_51"	0.0514173608617343	0	0.40886236451157	0.899924171125997	0.99887533751084	0.805185141742453	0.997486081130436	NA	"prevalence"	100	58
"Feature33"	"Metadata_1"	"1"	"Metadata_11"	-0.228374861762442	0	0.612231410901299	0.709133192930482	0.99887533751084	0.915396500545184	0.997486081130436	NA	"prevalence"	100	88
"Feature33"	"Metadata_2"	"1"	"Metadata_21"	-0.014707059354738	0	0.592069531078415	0.980182515178202	0.99887533751084	0.396884489180011	0.994002918070798	NA	"prevalence"	100	88
"Feature34"	"Metadata_1"	"1"	"Metadata_11"	0.0995479107723608	0	0.404677269352861	0.805687392508951	0.99887533751084	0.254794488285822	0.947927267880924	NA	"prevalence"	100	47
"Feature34"	"Metadata_5"	"1"	"Metadata_51"	-0.0392291520025221	0	0.40064846061382	0.922000466812323	0.99887533751084	0.173681615037442	0.784368584040062	NA	"prevalence"	100	47
"Feature35"	"Metadata_1"	"1"	"Metadata_11"	-0.0616261116089551	0	0.40816841639526	0.879989861376938	0.99887533751084	0.969474765569789	0.997486081130436	NA	"prevalence"	100	49
"Feature35"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0237869783807137	0	0.205136316177489	0.907686672763785	0.99887533751084	0.967469593305908	0.997486081130436	NA	"prevalence"	100	49
"Feature36"	"Metadata_1"	"1"	"Metadata_11"	0.275638917093378	0	0.782431148821052	0.724624383115635	0.99887533751084	0.724624383115635	0.997486081130436	NA	"prevalence"	100	5
"Feature36"	"Metadata_2"	"1"	"Metadata_21"	-0.298553857557253	0	0.768323803828191	0.697588218053966	0.99887533751084	0.697588218053966	0.997486081130436	NA	"prevalence"	100	5
"Feature36"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.053866299256394	0	0.389404980716896	0.8899798030034	0.99887533751084	0.8899798030034	0.997486081130436	NA	"prevalence"	100	5
"Feature36"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.149379795134397	0	0.394335916171691	0.704826311674141	0.99887533751084	0.704826311674141	0.997486081130436	NA	"prevalence"	100	5
"Feature36"	"Metadata_5"	"1"	"Metadata_51"	-0.230413099996669	0	0.773140611896804	0.765686186436315	0.99887533751084	0.765686186436315	0.997486081130436	NA	"prevalence"	100	5
"Feature37"	"Metadata_2"	"1"	"Metadata_21"	0.194738744851525	0	0.421817398116308	0.64432086701837	0.99887533751084	0.873492354361436	0.997486081130436	NA	"prevalence"	100	62
"Feature37"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.110612588468828	0	0.216710283221809	0.609759427535523	0.99887533751084	0.0104808484374434	0.133392616476553	NA	"prevalence"	100	62
"Feature38"	"Metadata_1"	"1"	"Metadata_11"	0.393747426913024	0	0.810782316725757	0.627223215794358	0.99887533751084	0.627223215794358	0.997486081130436	NA	"prevalence"	100	5
"Feature38"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.142033574687169	0	0.420219924640579	0.735364550409684	0.99887533751084	0.735364550409684	0.997486081130436	NA	"prevalence"	100	5
"Feature38"	"Metadata_5"	"1"	"Metadata_51"	-0.285359728981757	0	0.814311959185092	0.72601565667453	0.99887533751084	0.72601565667453	0.997486081130436	NA	"prevalence"	100	5
"Feature39"	"Metadata_1"	"1"	"Metadata_11"	-0.0255382836173881	0	0.657397573591559	0.9690119358172	0.99887533751084	0.0817188938541818	0.581727718961972	NA	"prevalence"	100	27
"Feature40"	"Metadata_1"	"1"	"Metadata_11"	-0.235491539667416	0	0.442672580593743	0.594742068925817	0.99887533751084	0.0863703813608175	0.594681314287596	NA	"prevalence"	100	71
"Feature40"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.012709298326563	0	0.223112086415957	0.954574081487223	0.99887533751084	0.898916528575731	0.997486081130436	NA	"prevalence"	100	71
"Feature40"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0981613919964172	0	0.220983080125428	0.656895676737811	0.99887533751084	0.882279423358795	0.997486081130436	NA	"prevalence"	100	71
"Feature40"	"Metadata_5"	"1"	"Metadata_51"	0.0530679632908609	0	0.437370755989248	0.903426454655937	0.99887533751084	0.990673550339678	0.997486081130436	NA	"prevalence"	100	71
"Feature42"	"Metadata_1"	"1"	"Metadata_11"	0.336509899333707	0	0.596875201418326	0.572899761345096	0.99887533751084	0.817585386140924	0.997486081130436	NA	"prevalence"	100	12
"Feature42"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0798784445863075	0	0.297595907171922	0.788381862390105	0.99887533751084	0.845346589597782	0.997486081130436	NA	"prevalence"	100	12
"Feature42"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0270316597964832	0	0.291449277068799	0.926102884429116	0.99887533751084	0.994539216310304	0.997486081130436	NA	"prevalence"	100	12
"Feature43"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0180271128573103	0	0.293405213375786	0.951007992212266	0.99887533751084	0.493293086392056	0.997486081130436	NA	"prevalence"	100	14
"Feature45"	"Metadata_5"	"1"	"Metadata_51"	0.0820798050654063	0	0.533915755484442	0.877821247079766	0.99887533751084	0.784449885375806	0.997486081130436	NA	"prevalence"	100	47
"Feature46"	"Metadata_1"	"1"	"Metadata_11"	-0.0591126990343104	0	0.797573194687197	0.940918319425441	0.99887533751084	0.940918319425441	0.997486081130436	NA	"prevalence"	100	5
"Feature46"	"Metadata_2"	"1"	"Metadata_21"	0.265836297460839	0	0.788021739497115	0.735855784863684	0.99887533751084	0.735855784863684	0.997486081130436	NA	"prevalence"	100	5
"Feature46"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.059666199831231	0	0.433736566726026	0.890585623321228	0.99887533751084	0.890585623321228	0.997486081130436	NA	"prevalence"	100	5
"Feature46"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0992826931583871	0	0.396179387702778	0.802123111215593	0.99887533751084	0.802123111215593	0.997486081130436	NA	"prevalence"	100	5
"Feature47"	"Metadata_1"	"1"	"Metadata_11"	0.113658166604086	0	0.42831925846977	0.790733283514736	0.99887533751084	0.861496542800345	0.997486081130436	NA	"prevalence"	100	34
"Feature47"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0565533041333046	0	0.214991420754723	0.792512719193009	0.99887533751084	0.956949028303321	0.997486081130436	NA	"prevalence"	100	34
"Feature48"	"Metadata_1"	"1"	"Metadata_11"	-0.115121469819898	0	0.483617061853317	0.81184804239921	0.99887533751084	0.863095410573109	0.997486081130436	NA	"prevalence"	100	21
"Feature48"	"Metadata_2"	"1"	"Metadata_21"	-0.0917509257201666	0	0.47373792239896	0.846430808631706	0.99887533751084	0.80785602975941	0.997486081130436	NA	"prevalence"	100	21
"Feature49"	"Metadata_2"	"1"	"Metadata_21"	0.190917787420587	0	0.575373442298886	0.7400286306797	0.99887533751084	0.736535107259649	0.997486081130436	NA	"prevalence"	100	21
"Feature49"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.163731237385407	0	0.316443720374721	0.604869777485826	0.99887533751084	0.843872107255899	0.997486081130436	NA	"prevalence"	100	21
"Feature5"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.159508895400704	0	0.315316325826553	0.612948301991375	0.99887533751084	0.85019098306864	0.997486081130436	NA	"prevalence"	100	11
"Feature5"	"Metadata_5"	"1"	"Metadata_51"	0.335632188194703	0	0.611271082408245	0.582955644086335	0.99887533751084	0.236832593625086	0.912565957087489	NA	"prevalence"	100	11
"Feature51"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.041814447367135	0	0.221925068486157	0.850549803462942	0.99887533751084	0.0608776788984923	0.482426889384279	NA	"prevalence"	100	57
"Feature51"	"Metadata_5"	"1"	"Metadata_51"	-0.0324396073200084	0	0.438439530167799	0.941019310549996	0.99887533751084	0.535516772263976	0.997486081130436	NA	"prevalence"	100	57
"Feature52"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.00891571446709882	0	0.560933607443053	0.987318621468008	0.99887533751084	0.987318621468008	0.997486081130436	NA	"prevalence"	100	2
"Feature54"	"Metadata_1"	"1"	"Metadata_11"	0.347235694617862	0	0.810492202180808	0.668341212076239	0.99887533751084	0.668341212076239	0.997486081130436	NA	"prevalence"	100	5
"Feature54"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.199577275037849	0	0.416976820872198	0.63220245366416	0.99887533751084	0.63220245366416	0.997486081130436	NA	"prevalence"	100	5
"Feature54"	"Metadata_5"	"1"	"Metadata_51"	-0.405443833984631	0	0.81137251139454	0.617285473176278	0.99887533751084	0.617285473176278	0.997486081130436	NA	"prevalence"	100	5
"Feature55"	"Metadata_2"	"1"	"Metadata_21"	-0.218859716643239	0	0.788261881922708	0.781282209829693	0.99887533751084	0.781282209829693	0.997486081130436	NA	"prevalence"	100	5
"Feature55"	"Metadata_5"	"1"	"Metadata_51"	-0.372633055929224	0	0.793429338556877	0.638606026115086	0.99887533751084	0.638606026115086	0.997486081130436	NA	"prevalence"	100	5
"Feature56"	"Metadata_1"	"1"	"Metadata_11"	-0.191174594854331	0	0.519178234122257	0.712705198349723	0.99887533751084	0.714614883803155	0.997486081130436	NA	"prevalence"	100	23
"Feature56"	"Metadata_2"	"1"	"Metadata_21"	0.213998704257982	0	0.50839703948197	0.673807435415016	0.99887533751084	0.71674018692041	0.997486081130436	NA	"prevalence"	100	23
"Feature58"	"Metadata_5"	"1"	"Metadata_51"	-0.139505558003862	0	0.46226522128655	0.762814567490409	0.99887533751084	0.478003424577262	0.997486081130436	NA	"prevalence"	100	58
"Feature59"	"Metadata_1"	"1"	"Metadata_11"	-0.297335164892181	0	0.579273248758466	0.607748479181604	0.99887533751084	0.0912153699191647	0.610000503996496	NA	"prevalence"	100	13
"Feature59"	"Metadata_2"	"1"	"Metadata_21"	0.193858637051063	0	0.56178666063851	0.730037846843549	0.99887533751084	0.444287115466326	0.997486081130436	NA	"prevalence"	100	13
"Feature59"	"Metadata_5"	"1"	"Metadata_51"	-0.177952454888957	0	0.572026605288726	0.75573127515301	0.99887533751084	0.28935470962885	0.994002918070798	NA	"prevalence"	100	13
"Feature6"	"Metadata_1"	"1"	"Metadata_11"	-0.34731499789068	0	0.68463286969791	0.611943577136284	0.99887533751084	0.654460720760133	0.997486081130436	NA	"prevalence"	100	8
"Feature6"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.156546397702128	0	0.338621847906912	0.643862986563783	0.99887533751084	0.347900088340939	0.994002918070798	NA	"prevalence"	100	8
"Feature6"	"Metadata_5"	"1"	"Metadata_51"	0.368857814338717	0	0.679974770368974	0.587502972200779	0.99887533751084	0.829846202056808	0.997486081130436	NA	"prevalence"	100	8
"Feature60"	"Metadata_1"	"1"	"Metadata_11"	0.137639794588231	0	0.989778205488101	0.889401748576326	0.99887533751084	0.889401748576326	0.997486081130436	NA	"prevalence"	100	2
"Feature60"	"Metadata_2"	"1"	"Metadata_21"	-0.0331368601830318	0	0.973952452936832	0.972858747844559	0.99887533751084	0.972858747844559	0.997486081130436	NA	"prevalence"	100	2
"Feature60"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0123911772124164	0	0.524296589984201	0.98114462526986	0.99887533751084	0.98114462526986	0.997486081130436	NA	"prevalence"	100	2
"Feature60"	"Metadata_5"	"1"	"Metadata_51"	-0.0291034185205377	0	0.993344864672657	0.976626600291407	0.99887533751084	0.976626600291407	0.997486081130436	NA	"prevalence"	100	2
"Feature61"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.02180686529475	0	0.334993587036889	0.948097273464088	0.99887533751084	0.256678999472313	0.947927267880924	NA	"prevalence"	100	10
"Feature62"	"Metadata_2"	"1"	"Metadata_21"	0.122785119546898	0	0.431575275656251	0.776023765484425	0.99887533751084	0.864715917362913	0.997486081130436	NA	"prevalence"	100	71
"Feature62"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0440897978835427	0	0.223491937059988	0.843610850471125	0.99887533751084	0.43007690599674	0.997486081130436	NA	"prevalence"	100	71
"Feature62"	"Metadata_5"	"1"	"Metadata_51"	0.0906144737195452	0	0.438961053953422	0.836455495500844	0.99887533751084	0.295499097235606	0.994002918070798	NA	"prevalence"	100	71
"Feature63"	"Metadata_2"	"1"	"Metadata_21"	0.460161264983502	0	0.904637966873688	0.610984274424204	0.99887533751084	0.610984274424204	0.997486081130436	NA	"prevalence"	100	3
"Feature63"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.152522532651827	0	0.434867636422181	0.725788490051337	0.99887533751084	0.725788490051337	0.997486081130436	NA	"prevalence"	100	3
"Feature63"	"Metadata_5"	"1"	"Metadata_51"	0.372107441654938	0	0.913425850117494	0.683732114560132	0.99887533751084	0.683732114560132	0.997486081130436	NA	"prevalence"	100	3
"Feature64"	"Metadata_1"	"1"	"Metadata_11"	0.0699400447361093	0	0.429688842722272	0.870700277746158	0.99887533751084	0.393282056680743	0.994002918070798	NA	"prevalence"	100	32
"Feature64"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0935105876416014	0	0.218757982138954	0.669043313019502	0.99887533751084	0.820359209671451	0.997486081130436	NA	"prevalence"	100	32
"Feature65"	"Metadata_1"	"1"	"Metadata_11"	0.194151076221362	0	0.425273314446087	0.648007128019221	0.99887533751084	0.876101018074723	0.997486081130436	NA	"prevalence"	100	34
"Feature65"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.00591445281118288	0	0.214338177042118	0.977985947972937	0.99887533751084	0.475123325271976	0.997486081130436	NA	"prevalence"	100	34
"Feature65"	"Metadata_5"	"1"	"Metadata_51"	-0.179143578352089	0	0.421654252221076	0.670939508775374	0.99887533751084	0.609679860424718	0.997486081130436	NA	"prevalence"	100	34
"Feature66"	"Metadata_2"	"1"	"Metadata_21"	-0.31759773384904	0	0.916318189991477	0.728890329592414	0.99887533751084	0.728890329592414	0.997486081130436	NA	"prevalence"	100	3
"Feature66"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.105487944027043	0	0.488020356168098	0.828867082539863	0.99887533751084	0.828867082539863	0.997486081130436	NA	"prevalence"	100	3
"Feature66"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0614932774917812	0	0.468596613063863	0.895594472069717	0.99887533751084	0.895594472069717	0.997486081130436	NA	"prevalence"	100	3
"Feature67"	"Metadata_5"	"1"	"Metadata_51"	0.0399445935724749	0	0.412009642203188	0.922765602774726	0.99887533751084	0.798856387496197	0.997486081130436	NA	"prevalence"	100	46
"Feature68"	"Metadata_2"	"1"	"Metadata_21"	-0.0415532587008979	0	0.729982764608454	0.954606041830872	0.99887533751084	0.954606041830872	0.997486081130436	NA	"prevalence"	100	6
"Feature68"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.198467374564836	0	0.377077738693013	0.598658853353009	0.99887533751084	0.598658853353009	0.997486081130436	NA	"prevalence"	100	6
"Feature69"	"Metadata_1"	"1"	"Metadata_11"	-0.126780154841105	0	0.508062413508091	0.802945752288141	0.99887533751084	0.595938587408174	0.997486081130436	NA	"prevalence"	100	28
"Feature69"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0644738260829911	0	0.249246195995681	0.7958858049356	0.99887533751084	0.921067223978866	0.997486081130436	NA	"prevalence"	100	28
"Feature71"	"Metadata_1"	"1"	"Metadata_11"	0.266583302878582	0	0.505469096230195	0.59791735233272	0.99887533751084	0.83832954444487	0.997486081130436	NA	"prevalence"	100	75
"Feature71"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0740063771527163	0	0.251475470831368	0.768537343831945	0.99887533751084	0.165273376414332	0.778229992528895	NA	"prevalence"	100	75
"Feature72"	"Metadata_2"	"1"	"Metadata_21"	-0.0998268503782748	0	0.993449311426025	0.919959213858021	0.99887533751084	0.919959213858021	0.997486081130436	NA	"prevalence"	100	2
"Feature74"	"Metadata_1"	"1"	"Metadata_11"	0.235490529868081	0	0.494973197148872	0.634242373466079	0.99887533751084	0.35246341246923	0.994002918070798	NA	"prevalence"	100	20
"Feature74"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0282372000006094	0	0.250163844006917	0.910129795852083	0.99887533751084	0.987574367776646	0.997486081130436	NA	"prevalence"	100	20
"Feature74"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.067654608307807	0	0.247728176875295	0.784776212671615	0.99887533751084	0.77442866528713	0.997486081130436	NA	"prevalence"	100	20
"Feature74"	"Metadata_5"	"1"	"Metadata_51"	0.00446718604424593	0	0.489163291335558	0.992713579911685	0.99887533751084	0.802977615339402	0.997486081130436	NA	"prevalence"	100	20
"Feature75"	"Metadata_5"	"1"	"Metadata_51"	-0.0819234369453231	0	0.538989715523085	0.879191325374877	0.99887533751084	0.387347710993414	0.994002918070798	NA	"prevalence"	100	17
"Feature76"	"Metadata_2"	"1"	"Metadata_21"	-0.00801337813818957	0	0.47760404605494	0.98661349128701	0.99887533751084	0.414167882529499	0.994002918070798	NA	"prevalence"	100	78
"Feature76"	"Metadata_5"	"1"	"Metadata_51"	0.146967343011438	0	0.48668701651159	0.762671072066408	0.99887533751084	0.88430792286555	0.997486081130436	NA	"prevalence"	100	78
"Feature78"	"Metadata_2"	"1"	"Metadata_21"	-0.0760869874737718	0	1.01609299248375	0.940308667161716	0.99887533751084	0.940308667161716	0.997486081130436	NA	"prevalence"	100	2
"Feature78"	"Metadata_5"	"1"	"Metadata_51"	0.257656867093448	0	1.01329811916493	0.799282740404188	0.99887533751084	0.799282740404188	0.997486081130436	NA	"prevalence"	100	2
"Feature79"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0735321882115679	0	0.233722342056334	0.753055179310361	0.99887533751084	0.00939829940430163	0.123352679681459	NA	"prevalence"	100	25
"Feature79"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.103521877417702	0	0.231375257308392	0.654571963416051	0.99887533751084	0.00897517016749164	0.121599079688596	NA	"prevalence"	100	25
"Feature8"	"Metadata_2"	"1"	"Metadata_21"	0.00961846657567882	0	0.995939293814209	0.992294403154264	0.99887533751084	0.947700686038638	0.997486081130436	NA	"prevalence"	100	98
"Feature8"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.215138975133934	0	0.505670820391214	0.670506754238276	0.99887533751084	0.675598534121769	0.997486081130436	NA	"prevalence"	100	98
"Feature8"	"Metadata_5"	"1"	"Metadata_51"	0.217877402193672	0	1.01034711988937	0.829263629220379	0.99887533751084	0.970849091693004	0.997486081130436	NA	"prevalence"	100	98
"Feature80"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0164531976411552	0	0.255902968948261	0.948735595219725	0.99887533751084	0.902609879281875	0.997486081130436	NA	"prevalence"	100	41
"Feature81"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0994198104717152	0	0.396059962359053	0.801797009132074	0.99887533751084	0.887467956275919	0.997486081130436	NA	"prevalence"	100	6
"Feature82"	"Metadata_2"	"1"	"Metadata_21"	0.257451477281227	0	0.557168452205095	0.644030285615927	0.99887533751084	0.6066168340411	0.997486081130436	NA	"prevalence"	100	33
"Feature82"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.140086704047829	0	0.267748744011604	0.600833623047657	0.99887533751084	0.742251652779049	0.997486081130436	NA	"prevalence"	100	33
"Feature83"	"Metadata_1"	"1"	"Metadata_11"	0.123193072155985	0	0.467607909155494	0.7922008421552	0.99887533751084	0.782864694175071	0.997486081130436	NA	"prevalence"	100	24
"Feature83"	"Metadata_2"	"1"	"Metadata_21"	-0.191373724609428	0	0.457465746133684	0.67570253608594	0.99887533751084	0.75313497763843	0.997486081130436	NA	"prevalence"	100	24
"Feature83"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0570955960527499	0	0.231997744742154	0.805601649729005	0.99887533751084	0.000151090250756254	0.00423052702117512	NA	"prevalence"	100	24
"Feature84"	"Metadata_5"	"1"	"Metadata_51"	0.0730525014937735	0	0.598410138761147	0.902837524812894	0.99887533751084	0.86357972235168	0.997486081130436	NA	"prevalence"	100	15
"Feature85"	"Metadata_1"	"1"	"Metadata_11"	0.0558919738960874	0	0.418865462395581	0.893848119078797	0.99887533751084	0.609758541247699	0.997486081130436	NA	"prevalence"	100	36
"Feature85"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.00638345769199585	0	0.212215372688037	0.976003178739234	0.99887533751084	0.586369582411597	0.997486081130436	NA	"prevalence"	100	36
"Feature85"	"Metadata_5"	"1"	"Metadata_51"	-0.174141465271119	0	0.415765901424788	0.675329421492755	0.99887533751084	0.170469426934901	0.778229992528895	NA	"prevalence"	100	36
"Feature86"	"Metadata_2"	"1"	"Metadata_21"	0.147348307777973	0	0.438933843472677	0.737100170164066	0.99887533751084	0.758994379798766	0.997486081130436	NA	"prevalence"	100	28
"Feature86"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0182980804073453	0	0.226655883654141	0.935656148579628	0.99887533751084	0.97955875197384	0.997486081130436	NA	"prevalence"	100	28
"Feature86"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.125400213656566	0	0.228039923205629	0.582384776188139	0.99887533751084	0.825597524840569	0.997486081130436	NA	"prevalence"	100	28
"Feature87"	"Metadata_1"	"1"	"Metadata_11"	-0.0343156246951467	0	0.550944454005106	0.950335802178443	0.99887533751084	0.950335802178443	0.997486081130436	NA	"prevalence"	100	23
"Feature87"	"Metadata_2"	"1"	"Metadata_21"	-0.0233188540237009	0	0.543174871563278	0.96575681063472	0.99887533751084	0.96575681063472	0.997486081130436	NA	"prevalence"	100	23
"Feature87"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0630097313957275	0	0.292295778456601	0.829324194845882	0.99887533751084	0.829324194845882	0.997486081130436	NA	"prevalence"	100	23
"Feature88"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0850560488374713	0	0.313487252708958	0.786143238998487	0.99887533751084	0.405942428827049	0.994002918070798	NA	"prevalence"	100	49
"Feature88"	"Metadata_5"	"1"	"Metadata_51"	-0.364419714161508	0	0.651882197775256	0.57614333040861	0.99887533751084	5.98721437584793e-12	1.25731501892806e-09	NA	"prevalence"	100	49
"Feature89"	"Metadata_2"	"1"	"Metadata_21"	0.282251057831196	0	0.587411040737274	0.630871839331946	0.99887533751084	0.86374440100182	0.997486081130436	NA	"prevalence"	100	12
"Feature89"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0909724428148477	0	0.30096777749594	0.762448999622139	0.99887533751084	0.537312963056497	0.997486081130436	NA	"prevalence"	100	12
"Feature89"	"Metadata_5"	"1"	"Metadata_51"	-0.185239223711018	0	0.589637013962233	0.753400990250969	0.99887533751084	0.502617743447654	0.997486081130436	NA	"prevalence"	100	12
"Feature9"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.173151900603041	0	0.395247496900534	0.661324849275273	0.99887533751084	0.661324849275273	0.997486081130436	NA	"prevalence"	100	6
"Feature9"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0875929407653198	0	0.374944666767452	0.815283379609497	0.99887533751084	0.815283379609497	0.997486081130436	NA	"prevalence"	100	6
"Feature91"	"Metadata_1"	"1"	"Metadata_11"	-0.077992876891709	0	0.492767592290731	0.874239969056596	0.99887533751084	0.513223472391028	0.997486081130436	NA	"prevalence"	100	79
"Feature91"	"Metadata_5"	"1"	"Metadata_51"	0.162672023800459	0	0.490470446584961	0.740142011623092	0.99887533751084	0.852805839245506	0.997486081130436	NA	"prevalence"	100	79
"Feature93"	"Metadata_2"	"1"	"Metadata_21"	0.0927136860916058	0	0.400312903090293	0.816846344607502	0.99887533751084	0.135001590498379	0.726764213850758	NA	"prevalence"	100	51
"Feature93"	"Metadata_5"	"1"	"Metadata_51"	0.195612702642242	0	0.405421981069806	0.629456760122367	0.99887533751084	0.399271571926723	0.994002918070798	NA	"prevalence"	100	51
"Feature94"	"Metadata_1"	"1"	"Metadata_11"	0.062296081619844	0	0.841916301833023	0.941015795745794	0.99887533751084	0.941015795745794	0.997486081130436	NA	"prevalence"	100	4
"Feature94"	"Metadata_2"	"1"	"Metadata_21"	0.00283939374583858	0	0.829540546434738	0.99726896531117	0.99887533751084	0.99726896531117	0.997486081130436	NA	"prevalence"	100	4
"Feature94"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0711356370121202	0	0.454736336654888	0.875691956501615	0.99887533751084	0.875691956501615	0.997486081130436	NA	"prevalence"	100	4
"Feature96"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0844491464125367	0	0.440868591921454	0.848093347335071	0.99887533751084	0.848093347335071	0.997486081130436	NA	"prevalence"	100	5
"Feature97"	"Metadata_2"	"1"	"Metadata_21"	-0.101921882832294	0	0.475753792323922	0.830365821024613	0.99887533751084	0.377472073127277	0.994002918070798	NA	"prevalence"	100	25
"Feature97"	"Metadata_5"	"1"	"Metadata_51"	0.235356610462024	0	0.476875173243948	0.62163162083115	0.99887533751084	0.399038075013032	0.994002918070798	NA	"prevalence"	100	25
"Feature98"	"Metadata_2"	"1"	"Metadata_21"	-0.210928861025384	0	0.698028156212203	0.762516255392525	0.99887533751084	0.83605772548666	0.997486081130436	NA	"prevalence"	100	7
"Feature98"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0472821997270039	0	0.359073767245502	0.895238801939877	0.99887533751084	0.491962790138707	0.997486081130436	NA	"prevalence"	100	7
"Feature98"	"Metadata_5"	"1"	"Metadata_51"	-0.376321098114105	0	0.708208027124577	0.595161820555924	0.99887533751084	0.836106048464406	0.997486081130436	NA	"prevalence"	100	7
"Feature99"	"Metadata_2"	"1"	"Metadata_21"	-0.231414537379948	0	0.585885169509645	0.692855616165464	0.99887533751084	0.788212659003333	0.997486081130436	NA	"prevalence"	100	15
"Feature64"	"Metadata_5"	"1"	"Metadata_51"	0.000498205614952126	0	0.426781800222608	0.999068586153894	0.999068586153894	0.828384466076052	0.997486081130436	NA	"prevalence"	100	32
"Feature56"	"Metadata_4"	"Metadata_4"	"Metadata_4"	1.10927011017944	0	0.32922866661673	0.000753593887077329	0.0200679261040222	1.74128328233378e-05	0.00066485361689108	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	100	23
"Feature10"	"Metadata_1"	"1"	"Metadata_11"	-1.08966519656641	0	0.441730220806792	0.0136322092946753	0.196031169657431	3.9609337068381e-07	4.15898039218001e-05	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	100	40
"Feature58"	"Metadata_2"	"1"	"Metadata_21"	-0.61605985018482	0	0.464701834169626	0.184935786907905	0.908064888861406	7.62507686648125e-13	3.20253228392213e-10	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	100	58
"Feature49"	"Metadata_1"	"1"	"Metadata_11"	-0.748143615191482	0	0.595316272341407	0.208856412778839	0.930191091255167	8.21550542666834e-05	0.0024646516280005	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	100	21
"Feature12"	"Metadata_1"	"1"	"Metadata_11"	6.1050662610835	0	NA	NA	NA	0.90653002519648	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature12"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.980640927951455	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
